,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
53,62.0,20.0,4215.148141726694,1915.605060234653,12186.894175938447,20.0,1,62,1
54,63.0,21.0,6803.511641763541,4145.270753685973,13141.182860851965,21.0,1,63,1
55,64.0,24.0,6740.90267889097,2517.0683218336067,10687.549469361833,24.0,1,64,1
56,65.0,18.0,6387.373712845839,1980.4470621111163,12686.829286449944,18.0,1,65,1
57,66.0,17.0,3757.6130098662234,1294.3097612053434,14270.218505762821,17.0,1,66,1
58,67.0,19.0,6964.1513322778665,2380.125917684713,12080.909042864647,19.0,1,67,1
59,68.0,16.0,6774.509970738503,3997.3549196324575,18826.333089887903,16.0,1,68,1
60,69.0,17.0,5423.096605500868,1601.046862839139,11697.718870843979,17.0,1,69,1
61,70.0,15.0,4963.878144217225,3404.1934504611268,9390.226395126101,15.0,1,70,1
62,71.0,12.0,5948.240643057662,1165.8023027748268,15665.18679802039,12.0,1,71,1
63,72.0,15.0,6479.901315255916,1802.6866947434494,12246.902693721033,15.0,1,72,1
64,73.0,11.0,7843.555296673225,1885.5328264401974,14008.9006031738,11.0,1,73,1
65,74.0,10.0,5932.951637152527,1435.0525339434914,16725.393711886314,10.0,1,74,1
66,75.0,9.0,7727.860333495179,982.5469675091578,12237.051909694139,9.0,1,75,1
67,76.0,7.0,6183.817072503996,764.0936261887166,14970.055522052622,7.0,1,76,1
68,77.0,7.0,6623.951663936041,802.756031291152,16648.79646625874,7.0,1,77,1
69,78.0,9.0,5772.286759012433,835.4126629159107,12056.08612414538,9.0,1,78,1
70,79.0,8.0,7481.704864725853,758.3028797371609,11458.486093403459,8.0,1,79,1
71,80.0,7.0,6564.943549601005,472.77433982029584,16830.593625507183,7.0,1,80,1
