,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
85,117.0,41.0,3906.547973523958,5473.33522410851,10560.018238371013,41.0,1,117,1
86,118.0,45.0,1933.929003954187,6921.885835346243,6495.9910913787235,45.0,1,118,1
87,119.0,42.0,5072.175167017964,4391.57417889384,10240.331424557618,42.0,1,119,1
88,120.0,43.0,3899.226914401218,5428.966562307467,9340.824765781384,43.0,1,120,1
89,121.0,37.0,2297.608598766033,5722.1052710187905,9616.51202943823,37.0,1,121,1
90,123.0,35.0,3759.504843280519,3617.4727680688975,7540.839172301615,35.0,1,123,1
91,124.0,41.0,4709.434337215373,4980.611049082268,8023.462111092445,41.0,1,124,1
92,125.0,35.0,3265.544223098137,4604.137819947469,9691.440761859423,35.0,1,125,1
93,126.0,34.0,3961.622234244859,2785.7881577545354,9412.936834823011,34.0,1,126,1
94,127.0,31.0,3217.003258893717,2666.9421894663187,12312.21185345522,31.0,1,127,1
95,128.0,29.0,2703.701754902135,2661.8209634265404,9059.925540363416,29.0,1,128,1
96,129.0,24.0,3128.730530244734,2509.572130497812,10912.362338221423,24.0,1,129,1
97,130.0,26.0,2159.2307221526044,2387.2887884245065,9326.96521178951,26.0,1,130,1
98,131.0,28.0,3489.10703165426,2884.433030253592,13817.411785649594,28.0,1,131,1
99,132.0,27.0,3769.5501619126408,2552.9304843967857,8629.048838537099,27.0,1,132,1
100,133.0,29.0,2498.4964508944786,1928.1930708024547,9227.578019461942,29.0,1,133,1
101,135.0,21.0,3325.619835281019,1982.558760102168,12710.705442104396,21.0,1,135,1
102,136.0,14.0,2181.746374574315,813.8924960952825,11023.48035278179,14.0,1,136,1
103,137.0,9.0,2782.650418279999,513.7879799274202,11979.548198090575,9.0,1,137,1
104,138.0,8.0,3049.5848654390074,410.4128759006103,11316.273243424856,8.0,1,138,1
105,139.0,10.0,2874.6429085897007,920.570185240977,12668.450955681423,10.0,1,139,1
106,140.0,10.0,3802.455564426765,731.8416250021078,12547.613264366955,10.0,1,140,1
107,142.0,13.0,2924.8288581405977,1308.5462362977132,10985.372537423713,13.0,1,142,1
108,143.0,10.0,2950.3233290645985,570.0974193726256,15419.664620338308,10.0,1,143,1
109,144.0,10.0,2741.60272601984,388.1205785086995,9961.505612295745,10.0,1,144,1
110,145.0,9.0,3353.913395756592,521.1392940665532,15433.612019503129,9.0,1,145,1
111,146.0,12.0,3615.2471761018555,1355.9469519452146,12769.540714820723,12.0,1,146,1
112,147.0,10.0,2832.516374534126,642.2513187493556,14901.462201438848,10.0,1,147,1
113,148.0,12.0,2443.4592935013884,822.353543793506,10577.37284993746,12.0,1,148,1
114,149.0,10.0,3084.1431447365644,645.5589503161004,12896.185442650301,10.0,1,149,1
115,150.0,12.0,3905.6138823193983,2089.8528610610333,12219.744649434584,12.0,1,150,1
116,151.0,13.0,2688.5795876152224,1400.0031726826396,16914.71334849807,13.0,1,151,1
117,152.0,11.0,3047.1725786164893,727.9731600389672,11874.041546837887,11.0,1,152,1
118,153.0,9.0,2778.577165191731,609.9967367833246,12318.223227742508,9.0,1,153,1
119,155.0,9.0,3055.2052985646474,379.62472690619813,11281.071911873692,9.0,1,155,1
120,156.0,10.0,1816.5049587902995,756.8117801271553,11403.119680909847,10.0,1,156,1
121,157.0,9.0,3152.5503834780798,255.53774289038944,14554.54109625342,9.0,1,157,1
122,158.0,13.0,3360.86963076171,1904.7106541342027,12735.088501963306,13.0,1,158,1
123,159.0,15.0,3143.0530913958746,788.6244646453556,11802.427451673566,15.0,1,159,1
124,160.0,18.0,1935.0359225132047,1146.9694455667197,15052.728969013895,18.0,1,160,1
125,161.0,23.0,3243.081188082485,2291.4072500624975,12765.870513447044,23.0,1,161,1
126,162.0,18.0,2181.2360463524983,1285.803661855193,13232.489734963712,18.0,1,162,1
127,163.0,20.0,3682.3870594808322,1959.1227798408072,10498.734207918871,20.0,1,163,1
128,164.0,16.0,3280.1657325725396,2563.162003548069,15519.850844838318,16.0,1,164,1
129,165.0,17.0,1870.6048357427449,696.3179980825744,13023.70683990526,17.0,1,165,1
130,166.0,21.0,2363.3450354614174,2751.932238658331,13035.251319079176,21.0,1,166,1
131,167.0,22.0,2366.406131949521,3462.507734971395,10831.899403126217,22.0,1,167,1
132,168.0,21.0,1962.338171713256,2486.2900839759604,10451.408786881591,21.0,1,168,1
133,169.0,23.0,1762.737034161385,915.7917225580929,10254.830667908223,23.0,1,169,1
134,170.0,18.0,2973.320703503544,1919.3707472291362,13043.546918004413,18.0,1,170,1
135,171.0,14.0,3221.3070156289496,1106.992127018713,13873.0935216576,14.0,1,171,1
136,172.0,16.0,2962.9362121739928,1499.974826113064,13346.178016757214,16.0,1,172,1
137,173.0,16.0,3346.0417115965593,1268.1078534395908,11689.26246046332,16.0,1,173,1
138,174.0,17.0,3925.6605683025878,1470.8175819608755,12885.963067252213,17.0,1,174,1
139,175.0,20.0,2358.0416562442715,2117.6595993467636,14382.473186579089,20.0,1,175,1
140,176.0,22.0,2335.451823358074,1986.205994933222,13010.397704524186,22.0,1,176,1
141,177.0,22.0,2252.184735288606,1965.710469947535,11915.916496010488,22.0,1,177,1
142,178.0,19.0,2329.969673516605,1986.85727527175,13354.917258947891,19.0,1,178,1
143,179.0,17.0,3413.0686751277894,1924.8910663415802,10935.967598732828,17.0,1,179,1
144,180.0,19.0,3895.849356850958,2210.374158996465,10811.547112691225,19.0,1,180,1
145,181.0,19.0,2672.7311507113723,1798.0324451009672,10212.387268083,19.0,1,181,1
146,182.0,18.0,3322.2279792001455,1533.286802618726,12198.31669791757,18.0,1,182,1
147,183.0,17.0,3396.0296721728823,1257.3785569209397,12070.895466723094,17.0,1,183,1
148,184.0,17.0,2429.387772848507,910.6203995554994,13066.516840923365,17.0,1,184,1
149,185.0,17.0,3523.1080412158044,2311.4487549615965,14314.95129124647,17.0,1,185,1
150,186.0,14.0,3123.603838150637,998.2973746210041,10708.613527668984,14.0,1,186,1
151,187.0,12.0,4480.820061999268,953.8730659273966,10769.33752603591,12.0,1,187,1
152,188.0,12.0,3038.653729516698,554.2718101111998,12211.983925360682,12.0,1,188,1
153,189.0,14.0,3671.6711690775264,1443.8639313715494,11782.898204335448,14.0,1,189,1
154,190.0,15.0,3939.8956665559986,1442.1691945411028,16613.25114631773,15.0,1,190,1
155,191.0,17.0,3922.475299188588,2222.986082034433,14718.365365290514,17.0,1,191,1
156,192.0,19.0,2950.4997461131043,1683.8152748365671,11183.836813817092,19.0,1,192,1
157,193.0,16.0,2823.0284313490756,1403.355652958328,11834.396488870849,16.0,1,193,1
158,195.0,11.0,2328.925245165213,647.9014526524112,13846.824230084943,11.0,1,195,1
159,196.0,12.0,3247.204834787509,859.0371181107145,15086.290536023713,12.0,1,196,1
160,197.0,16.0,2638.7804993582154,1184.58307513329,12338.098397761594,16.0,1,197,1
161,198.0,10.0,2721.880449997044,1036.4052409524402,12471.948756409949,10.0,1,198,1
162,199.0,8.0,2454.9858559415798,373.7486239757683,13556.065239149451,8.0,1,199,1
163,200.0,11.0,3259.3320269102333,1194.332791567203,12763.199079750946,11.0,1,200,1
164,201.0,9.0,3893.3651370549287,840.8327518307507,14398.954983436815,9.0,1,201,1
165,202.0,10.0,4212.903570910707,801.1932763257241,15197.309238940261,10.0,1,202,1
166,203.0,16.0,3921.2144351254938,2044.6145169068907,13679.44852908311,16.0,1,203,1
167,204.0,17.0,2220.3032988700415,1716.2408002236314,10981.169949781814,17.0,1,204,1
168,205.0,20.0,4103.529011419269,2128.405691702606,13750.536171730037,20.0,1,205,1
169,206.0,16.0,3382.5970970114186,1490.9955957967677,11625.664803019601,16.0,1,206,1
170,207.0,16.0,2474.1376747452287,1262.7990169429534,9815.719680901051,16.0,1,207,1
171,208.0,13.0,3137.2323377750354,1304.8080723109929,13426.820859099926,13.0,1,208,1
172,209.0,12.0,3385.3960535018837,627.6908146002501,13804.114305178631,12.0,1,209,1
173,210.0,18.0,2858.0518695993424,1489.3881593233796,9385.521722836289,18.0,1,210,1
174,211.0,22.0,2627.2771496417226,1876.9145244276128,10302.301984938918,22.0,1,211,1
175,212.0,14.0,2868.1944074251314,661.951091008001,12423.57540960577,14.0,1,212,1
176,213.0,9.0,3048.8949117944694,687.2700231097665,12822.128424621702,9.0,1,213,1
177,214.0,11.0,2831.861310275046,1150.7076934553606,12394.519803052764,11.0,1,214,1
178,215.0,10.0,3900.8918259346647,1048.5982657797952,12316.532208362278,10.0,1,215,1
179,216.0,12.0,3093.0812123719397,778.4487048966535,11788.594674824832,12.0,1,216,1
180,217.0,14.0,2874.617313594953,1171.7442446547695,12637.071665953143,14.0,1,217,1
181,218.0,16.0,3107.742048728822,1179.0319629266216,12294.454627961415,16.0,1,218,1
182,219.0,18.0,2297.275616828716,1550.1254192861709,14754.322753283355,18.0,1,219,1
183,221.0,25.0,2193.8301917323465,2446.820887235415,8655.165418703355,25.0,1,221,1
184,222.0,18.0,2633.960091806078,2028.523317174687,10344.851385655395,18.0,1,222,1
185,223.0,21.0,2011.4774251008462,3045.7152316767197,9640.410709152618,21.0,1,223,1
186,224.0,17.0,2748.637139363227,1115.3493917258538,7877.059620244507,17.0,1,224,1
187,225.0,15.0,4118.524377623552,1540.8218042829758,12393.85441749318,15.0,1,225,1
188,227.0,19.0,3288.037921825004,2345.91396839972,17188.473516913422,19.0,1,227,1
189,228.0,19.0,3486.4554470970143,1839.1871036777522,15780.007481214792,19.0,1,228,1
