,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
82,122.0,40.0,4131.285958552251,11153.93639536354,6084.7624323304,40.0,1,122,2
83,123.0,37.0,2578.127467310654,5553.8975578794525,6819.036130834135,37.0,1,123,2
84,125.0,44.0,3968.8429107565407,13283.401477933421,6306.295695966754,44.0,1,125,2
85,126.0,43.0,3748.095193010791,9471.277767422825,4766.861536381746,43.0,1,126,2
86,127.0,42.0,2933.938725739998,7886.606916136375,6840.758911424756,42.0,1,127,2
87,128.0,42.0,2453.61258676931,7977.100854343819,5493.587701952253,42.0,1,128,2
88,129.0,42.0,4703.3690747807495,8646.701873565202,6758.430408199625,42.0,1,129,2
89,135.0,46.0,3173.026663255735,9889.511479979203,5671.270270148364,46.0,1,135,2
90,137.0,39.0,5697.025197249618,11309.208628622286,5989.427822675227,39.0,1,137,2
91,138.0,40.0,4327.693160769981,10146.10390337462,6135.728322839144,40.0,1,138,2
92,139.0,44.0,3075.6188591240316,9359.2386651878,7333.290230526725,44.0,1,139,2
93,140.0,39.0,5456.49088051742,9627.010091348067,7882.669343419556,39.0,1,140,2
94,141.0,38.0,5165.203100505322,13947.626141898976,9235.546677065719,38.0,1,141,2
95,142.0,37.0,4344.0301361132015,10294.944782596369,7854.860900562366,37.0,1,142,2
96,143.0,42.0,2942.010718145547,8053.076740677889,5995.967046720493,42.0,1,143,2
97,144.0,45.0,5546.2678355120515,14520.340038369195,5411.753626297411,45.0,1,144,2
98,145.0,42.0,5700.589641474391,12598.269792934128,7081.166026501985,42.0,1,145,2
99,146.0,41.0,3457.2447491665957,9312.46794327919,5209.741306239038,41.0,1,146,2
100,147.0,35.0,6535.228432307845,8433.870139458539,8511.990053785057,35.0,1,147,2
101,149.0,42.0,5024.244473333887,12949.862714457351,6358.49733333806,42.0,1,149,2
102,151.0,40.0,1615.733340329627,7014.972915179755,6051.10021720232,40.0,1,151,2
103,153.0,39.0,4908.204641190383,11929.506977117166,6422.6545443886425,39.0,1,153,2
104,157.0,41.0,3718.8122803064375,8852.591816153166,6612.267374677438,41.0,1,157,2
105,160.0,42.0,2560.3944886641457,7754.808174937919,2776.9396840853183,42.0,1,160,2
106,165.0,37.0,7033.748511361753,9972.012823907728,10284.02539048973,37.0,1,165,2
107,166.0,36.0,4031.8100018626833,8060.263190693799,9027.108109912224,36.0,1,166,2
108,168.0,38.0,4962.766369888742,11584.234146740408,5948.526933856483,38.0,1,168,2
109,169.0,43.0,3940.9941127228494,10375.577497529648,5309.669993797365,43.0,1,169,2
110,175.0,42.0,4469.427272774608,12123.764064075918,5658.488251723643,42.0,1,175,2
111,177.0,40.0,3343.8843459576565,7877.539435253477,5119.830658612713,40.0,1,177,2
112,181.0,37.0,5734.087825835133,8402.878232964369,7067.032459220774,37.0,1,181,2
113,182.0,37.0,6318.355421328683,9373.321078034729,7532.101876077173,37.0,1,182,2
114,185.0,45.0,3321.352134836562,9256.110047074204,8918.385670920043,45.0,1,185,2
115,186.0,40.0,4872.3572594965135,6473.531356408064,11921.450520485902,40.0,1,186,2
116,191.0,35.0,3103.8321255364,8245.039157906096,6028.33188827571,35.0,1,191,2
117,194.0,43.0,2614.1449475526356,10461.531048941939,5645.915435049991,43.0,1,194,2
118,196.0,40.0,2784.1005351566646,8568.410154990028,7959.411031709489,40.0,1,196,2
119,199.0,43.0,4299.736712947338,9820.704365537358,4725.730193793723,43.0,1,199,2
120,207.0,40.0,3389.1646369263,9308.799969092132,6799.348368311053,40.0,1,207,2
121,209.0,42.0,4331.838615352017,10970.954724338297,7646.5514379411225,42.0,1,209,2
122,211.0,42.0,5769.856422964138,12496.208774250157,5833.064177579401,42.0,1,211,2
123,212.0,40.0,4487.291655020848,11370.280080780773,6769.334405302063,40.0,1,212,2
124,213.0,39.0,3994.669371865358,12740.477313789392,6155.967438413317,39.0,1,213,2
125,214.0,38.0,4201.396487850193,7492.248497883453,8618.779403616034,38.0,1,214,2
126,215.0,42.0,2623.488997231785,8827.98159977416,4882.903122665481,42.0,1,215,2
127,216.0,40.0,4025.831709763537,8029.228413622854,7790.038772649372,40.0,1,216,2
128,217.0,39.0,3725.9107893722094,7578.854401826891,6178.688604939007,39.0,1,217,2
129,218.0,39.0,3264.8404545564767,6432.438307089756,5206.129151863794,39.0,1,218,2
130,221.0,45.0,3942.179012581495,9298.461625645934,4985.379432155949,45.0,1,221,2
131,223.0,39.0,5429.393248842942,9801.53431436664,7250.186864539398,39.0,1,223,2
132,224.0,34.0,4304.5514418457005,6186.120981529338,9114.959026435565,34.0,1,224,2
133,225.0,37.0,3246.824859456113,8406.100213893995,7372.6602757687115,37.0,1,225,2
134,227.0,38.0,2909.9605034992546,7420.597479147704,6221.27180666011,38.0,1,227,2
135,229.0,39.0,3306.2805141326835,7819.619704662977,7066.533240051135,39.0,1,229,2
136,231.0,39.0,2788.14119457208,8359.644812575987,7084.9382629426555,39.0,1,231,2
137,233.0,39.0,3673.8188647338106,7934.039808332099,7800.779452649354,39.0,1,233,2
138,236.0,40.0,3372.1974818335657,7196.16395673956,7726.655278443205,40.0,1,236,2
139,237.0,38.0,3340.6542229121933,8017.284207087529,7466.753142982371,38.0,1,237,2
140,238.0,38.0,4515.903935340946,9843.50607852224,5271.731043675738,38.0,1,238,2
141,239.0,37.0,4817.1732991203835,8062.634347709767,6339.613832777237,37.0,1,239,2
142,240.0,39.0,4657.982056886778,9153.116951688431,5367.369889442876,39.0,1,240,2
143,247.0,43.0,3307.879432858393,7580.533433034942,6998.778514258322,43.0,1,247,2
144,249.0,46.0,4423.211114100325,8647.918179701212,4904.846009316499,46.0,1,249,2
145,250.0,44.0,2348.170926201351,8377.584382646965,5349.192818828006,44.0,1,250,2
146,254.0,42.0,2663.9071114327817,11701.909658220287,6534.9349752810085,42.0,1,254,2
147,270.0,40.0,1997.5967066881974,5620.426437411931,8870.570949327546,40.0,1,270,2
148,272.0,43.0,2694.744079599822,5968.379395163431,6585.928508317003,43.0,1,272,2
149,273.0,45.0,2636.30594990765,7732.361246876017,6338.8651023204475,45.0,1,273,2
150,277.0,43.0,2573.309429862234,5844.974189650712,6386.857877482456,43.0,1,277,2
151,278.0,41.0,2676.465681357021,6243.409108901745,6922.110317936997,41.0,1,278,2
152,279.0,41.0,2448.29292433078,5210.5039405343705,6024.291283869068,41.0,1,279,2
153,280.0,42.0,1808.2300118900507,3302.8219372479184,4909.248008387785,42.0,1,280,2
154,281.0,43.0,2495.6455681331686,5112.060679480936,6819.551666795915,43.0,1,281,2
155,284.0,40.0,1951.4566443362396,5897.655434648022,7506.057990673973,40.0,1,284,2
156,285.0,38.0,3255.1368105644424,5818.47922736492,5037.020570880444,38.0,1,285,2
157,288.0,43.0,2694.2114245733674,6394.142155440269,6908.06343520918,43.0,1,288,2
158,291.0,41.0,3944.6944917819847,4078.9502453634796,5929.566479209302,41.0,1,291,2
159,296.0,43.0,2894.5291919008287,6535.927811927355,5053.141571241784,43.0,1,296,2
160,297.0,43.0,1445.9006101375608,5799.148832298576,3872.881134459458,43.0,1,297,2
161,298.0,43.0,3238.322945077661,7545.7217794359285,5240.174259986428,43.0,1,298,2
162,299.0,44.0,2045.8503202125894,6594.400460998956,5225.106427348122,44.0,1,299,2
163,301.0,43.0,1563.7410009370635,4646.809934786936,7033.384781105366,43.0,1,301,2
164,302.0,41.0,2189.0218565885875,4571.544873459849,4881.938489832052,41.0,1,302,2
165,303.0,47.0,2301.4336362544145,8052.220133186603,6586.187680385897,47.0,1,303,2
166,304.0,48.0,1810.111275023377,4782.223839731702,5606.088066244297,48.0,1,304,2
167,305.0,45.0,3234.7247291756603,4377.626478635188,6441.6203322645615,45.0,1,305,2
168,306.0,46.0,2566.0612182240397,5700.310387395782,5497.660095646071,46.0,1,306,2
169,307.0,45.0,2024.5539297628084,5725.246884799778,6437.738190735136,45.0,1,307,2
170,308.0,45.0,3258.7601026723723,6224.357060709067,7595.0377491561485,45.0,1,308,2
171,309.0,47.0,1921.2141300891758,4461.079979682284,4628.351743094265,47.0,1,309,2
172,311.0,46.0,2936.40157209951,5704.113838296267,5161.732785737492,46.0,1,311,2
173,312.0,42.0,3018.6009259523144,5312.385395775373,4649.703975821813,42.0,1,312,2
174,313.0,44.0,3535.805432897756,6775.600949573359,6562.256322326972,44.0,1,313,2
175,314.0,43.0,1630.9885170307712,4633.707135609683,6352.055680424301,43.0,1,314,2
176,315.0,40.0,2090.094263981834,5102.300177155903,6723.413487160515,40.0,1,315,2
177,319.0,44.0,1726.7727294178794,6409.700569477105,5298.612846107799,44.0,1,319,2
178,321.0,44.0,2893.128019058487,6136.3917917200415,5340.442844953872,44.0,1,321,2
179,324.0,47.0,1836.8323242648685,6114.725334117315,4968.575957026765,47.0,1,324,2
180,326.0,44.0,1202.5454379912208,3704.7677106647498,3724.8048931690673,44.0,1,326,2
181,327.0,47.0,2049.2804498974738,4927.272297646894,4810.81752447114,47.0,1,327,2
182,328.0,46.0,2641.2774102035396,7302.031967799427,5180.296984994112,46.0,1,328,2
183,330.0,39.0,1658.9581042925483,6207.879543186315,4077.3489990210337,39.0,1,330,2
184,331.0,44.0,1493.48849080589,6173.294965586079,3347.572372144922,44.0,1,331,2
185,332.0,41.0,3477.315935794282,5317.871627685556,5587.210099697767,41.0,1,332,2
186,333.0,41.0,1855.7621519045988,6619.597770884642,6090.837111897035,41.0,1,333,2
187,334.0,43.0,2802.6637241467643,5815.006447290617,6392.874343125385,43.0,1,334,2
188,335.0,44.0,1654.6460267777938,3941.94605568533,6338.0269157306,44.0,1,335,2
189,338.0,41.0,1945.4812007379492,4931.1226527698345,7671.867443100327,41.0,1,338,2
190,340.0,49.0,1558.2977673340754,4737.47256530663,5452.307243409515,49.0,1,340,2
191,342.0,47.0,2724.6116379277278,5334.790602123674,5520.2134283493715,47.0,1,342,2
192,343.0,45.0,2689.0273717636564,5500.353228322953,6569.1966985457875,45.0,1,343,2
193,344.0,40.0,2130.4566465440216,6262.595608169194,7356.489784106235,40.0,1,344,2
