,FrameNumber,PeakPosition,PeakIntensity,PeakUpIntensity,PeakDownIntensity,x,y,frame,particle
26,45.0,46.0,2726.5129487965423,4793.430148822343,6819.263352133062,46.0,1,45,1
27,46.0,48.0,3302.4956708442205,11077.719688753192,7392.305305237927,48.0,1,46,1
28,47.0,48.0,2038.042877356495,10627.058957533707,6443.3250937139765,48.0,1,47,1
29,48.0,49.0,2417.225395076539,7896.380312499284,8017.62885330743,49.0,1,48,1
30,49.0,49.0,3125.8319095303286,4958.475757351502,7160.908479533195,49.0,1,49,1
31,50.0,53.0,2217.945403308974,7490.685101207119,8455.733398522794,53.0,1,50,1
32,51.0,54.0,4363.172017555415,7503.453182328124,5262.807158859353,54.0,1,51,1
33,52.0,47.0,2012.3510394351897,5058.886372717667,10041.19417441152,47.0,1,52,1
34,55.0,44.0,5150.283109654602,5824.342590890827,7893.142003092263,44.0,1,55,1
35,56.0,44.0,5787.579220431186,8241.660079195679,10916.248220302365,44.0,1,56,1
36,57.0,45.0,3475.7580911746327,6924.152221732268,10059.32449744919,45.0,1,57,1
37,60.0,47.0,2439.8105563843046,7167.618944844326,8507.491551233574,47.0,1,60,1
38,65.0,49.0,2167.2936661494496,5113.231206488869,9641.529448752131,49.0,1,65,1
39,70.0,52.0,5914.4300564595105,4955.143341251054,14730.206119434808,52.0,1,70,1
40,74.0,72.0,3431.8405549125946,8485.808424698678,7760.52931084855,72.0,1,74,1
41,75.0,51.0,3398.843079989581,6225.310152824037,11739.4820556328,51.0,1,75,1
42,79.0,73.0,3632.1699259689676,10265.29571396214,7731.122959422921,73.0,1,79,1
43,80.0,74.0,2240.0726737462046,11527.099246064477,5706.6225365513765,74.0,1,80,1
44,81.0,74.0,2754.5448901020395,10515.378156394912,9146.339040950395,74.0,1,81,1
45,85.0,78.0,2477.1869465526393,9462.083450726761,1877.9484698343051,78.0,1,85,1
46,86.0,80.0,2027.2157073299477,11827.247010249575,2301.1342435182914,80.0,1,86,1
47,87.0,80.0,2475.196151923918,11093.739225870688,2262.9534366943253,80.0,1,87,1
48,89.0,81.0,2198.679366494002,12782.08161522192,1239.597109664097,81.0,1,89,1
49,90.0,83.0,2968.652003056395,11976.89545235493,2882.10593927862,83.0,1,90,1
50,91.0,84.0,2288.75053379,12254.209335316533,2667.8215295008977,84.0,1,91,1
51,92.0,85.0,3147.5289932004825,10328.25332142453,1410.6151244685946,85.0,1,92,1
52,93.0,82.0,3082.551949832644,12673.21155550636,2168.434349253694,82.0,1,93,1
53,94.0,85.0,3757.5108732320377,11112.860713231137,1601.6829377915567,85.0,1,94,1
54,95.0,87.0,2688.7570304513956,11631.679343457146,983.1474374848866,87.0,1,95,1
55,97.0,87.0,2045.1070377483024,12445.138851762676,2152.47147785227,87.0,1,97,1
56,98.0,87.0,3372.1864343690295,13659.216363667567,1556.5277565774595,87.0,1,98,1
57,99.0,88.0,2858.036698309985,16436.958918037108,1033.2949886025958,88.0,1,99,1
58,100.0,92.0,3390.141656643372,13525.26249135245,486.1099160116,92.0,1,100,1
59,101.0,91.0,4311.52927421462,13468.860131279562,1120.4145523940913,91.0,1,101,1
60,102.0,91.0,3055.829712433794,11910.446157027527,1005.7980065015904,91.0,1,102,1
61,103.0,91.0,4323.883626450917,12271.234122443928,1512.7648474266045,91.0,1,103,1
62,104.0,92.0,4212.652205733233,15600.50523818812,1140.2297385375173,92.0,1,104,1
63,105.0,93.0,4707.335906160801,13267.242217938705,657.2248360202262,93.0,1,105,1
64,106.0,92.0,3909.3674535992254,10865.02987592945,669.7420931802578,92.0,1,106,1
