dna,smol
39540.70983384657,2560.930776280322
42084.16603607594,1154.8696462282624
40341.89894807054,1100.772404613949
60646.67683541071,1392.3398105071774
14388.774871311432,604.030853059506
42160.813289169164,1204.0342335120442
55243.93761506052,1360.3003247501888
47743.686305939125,1068.8843379392792
46533.42577480421,1165.1232381280624
42807.44782808911,1782.149731593101
52171.35861051699,1788.2018832160134
29936.34530833449,3756.526419474238
45763.175965562434,1846.027221393238
41577.949891362456,1585.5996472752945
45001.85621388104,766.9024745618697
23105.897064771885,1157.908024824098
30426.569747117464,2518.9360704138635
20899.398426360774,1665.5720128941894
33494.03387896447,4119.281427445934
25782.49704478257,5958.850420964995
36272.43209157778,2859.947688385147
41470.48709605755,13042.84965559998
14559.129451245923,6427.85156696048
31712.769717745894,5951.325043556281
27882.084088171512,9408.485047916905
36110.846075061454,9382.675807616839
32720.23832464298,7980.639871874811
47984.37980783876,9234.49955197393
26016.269336810583,7347.395928803382
22594.49652206593,7959.88752657842
36340.823595109316,3337.668382147598
45751.86013535343,8705.929787791802
42328.762562749675,8201.702573243023
50258.36230294963,9462.616033433815
37040.69965363966,8264.704069351397
24680.163050125255,7374.810453437674
38703.6581876863,9312.030973957504
47233.5405703864,8645.630214420873
38358.71289807404,12130.977492401247
50495.30707682543,7066.402007263857
31795.80907738881,7713.8152466180745
23014.126949556467,879.5815239853657
28260.132608883618,1240.423839954286
43660.57536232221,1229.2221740530747
59959.40753484711,1817.3646803297981
50083.77615172988,1832.363855822076
36028.41024926112,2373.261509813039
47269.83449615489,2321.9643560362983
47551.21559075637,1535.284321486679
22380.04999989793,1063.5379193959104
42146.65238655887,2685.230871726381
46154.42290361643,5731.543653236971
33427.617335080206,3450.3489426392616
28443.952435370797,1265.9766110142482
32839.46182990984,2726.685162268172
21903.52444674739,1723.9106632763874
36047.54075417698,2597.6266203440236
29824.393658225894,1981.8264585572206
35266.2873398642,4345.314773290134
19400.672753289266,1573.1212274549953
47288.21043680552,347.0887539478478
23232.102130304644,1530.4414438669767
44773.20095995008,2450.2462263405546
60376.49900247024,1213.9175650133798
37848.38519555351,2719.5693290261415
35786.71326227952,1147.6773183561984
39440.08237155735,2892.0392527165914
51118.18625601668,1026.5285878830712
38671.60744657906,1789.5069516917868
28799.576661022773,370.5589021479981
41468.815171486385,2887.1027083427225
43758.648403090665,3243.3192359205295
46882.40231943748,1098.262866649845
24770.45395907227,1969.5519795900448
17744.144193069573,1900.5367614420334
12103.713859065978,4089.0535188478593
36735.22721640923,10205.320550993938
26646.022644500124,5439.370300816994
31874.590299357373,1557.8512930994416
13064.357485714694,2053.9258066639018
26701.66257170875,3259.250816850418
52541.003771274874,1629.9717928595894
33753.6907262264,3252.301969088591
30168.0794267774,2062.61257694681
37835.07484311472,2196.2306898475445
14546.36383162112,2838.0795051771915
34420.972949156094,2274.169683165701
29532.39964166049,4081.5600798574897
45257.97474549312,1160.4749375903048
43503.35607731993,2829.171431469653
41142.8168580005,2732.3839309353434
43164.25400526702,1708.9987019497034
28820.348542858155,1952.94079605468
51422.67419557132,1418.4130870265578
53526.99883618752,1229.86255045726
57331.081768283024,1345.8024597429903
26495.42842753071,6752.579517622602
48075.82586189244,1714.65400026268
50934.31122483988,2026.3476606977224
65387.57627298629,1397.9481307202961
64029.55880754476,1224.5553233275552
46272.977299214865,2290.665039251689
41935.07886509545,2463.4288279687084
57428.33411767253,979.4067492044106
69139.2257452132,4100.236484800342
63429.280576123776,2079.5730911916544
66763.5633150321,2243.0052048773377
51423.64753453121,1843.6007799390447
42149.12074237175,2945.878937236871
62062.427178407765,2076.1191608535864
64899.242052629554,2388.2115626715286
39241.126304812926,2200.4875307203874
56012.09888046745,185.39984345840355
56897.467718812084,3557.1382541649446
66358.04473275624,1290.5535236130831
54785.04691849448,3482.193593970764
60990.0237300842,4457.509221557562
55791.35665203513,4165.901892378574
43002.73817729288,1876.9097612924547
49258.64892510031,735.6676737428388
58871.998513038816,2018.7801105948438
60591.580302697155,2050.248598077869
45697.1021738532,2091.5358037917053
33573.961846029946,1905.5614944337167
38885.94532955491,508.3128837764337
34894.670284295215,4347.319702746107
55351.20624970423,1909.2248676876309
43985.297413168046,3490.453909649338
46060.16574250045,4191.8669989071495
63137.55550698941,3977.2767896400965
40437.79622413533,2464.869889028999
44816.85325978503,2300.195426658476
43266.90613566246,2441.961409890001
58276.05368391874,2184.888731690239
55009.16518762888,1598.2638926030759
46495.46232616998,2494.8906803651093
45117.639128839895,2125.072177276863
48886.26352774486,1998.7929494599377
44510.2584004055,1911.9854124669378
53025.68296969907,1438.620332398907
40718.36140371158,2533.752145898054
56944.65872129114,2809.46332163601
34244.41585586612,992.1009833335564
52532.57754124272,660.9636798760879
37439.40614402291,2619.560373229416
35075.3376348957,4263.326983870301
44604.06813485781,2429.219491501972
51369.890060464546,1883.1898395518751
40366.098087541155,2507.469128761182
34254.03671713603,1781.8038361219656
53733.93297152055,1586.6933346331607
44174.15088091741,3596.914651200426
35913.96550244186,5381.058928371048
50217.26301568029,2117.902026098172
39236.62270143063,3911.912836993692
37238.80098764172,1228.349190109802
40415.69018671001,1088.3046196354624
42728.96554373123,836.922820416087
12773.545346420193,2476.067586949259
34163.106988955435,4064.880535900844
37561.96484867416,2564.1571940691074
28901.29963517699,2257.1703537869057
41834.58283689245,1784.635465648205
40132.45367144608,4522.214911001218
50430.89453438942,920.8301593523535
47910.08661484233,4247.871498238247
37111.4755044084,2287.3503698320246
29347.175727739595,1932.2361125580462
37916.283599609334,2942.91586075589
37279.44849676121,1813.945475197342
50862.68882134056,7330.615793010696
39926.504647464746,1353.8307526251801
46888.613542045845,1683.6854534003355
30915.943663224076,2498.6677731289406
41788.43205576308,2024.2983160721096
49757.62921657379,2190.456143157951
34457.465078268455,1400.3598779655215
28022.248485525317,1516.3613633568698
44460.75356540943,2201.2048830353706
40434.966558173255,1331.7470620508857
44253.77786874364,2154.6724715552664
29325.57994928255,1141.7795287623562
68024.1791571751,481.75055694690786
34885.59043204765,1848.565369645217
36776.80590948744,3112.2718016547306
42092.22892260395,4334.324610300582
51931.371019877486,2210.02132768287
32203.990951663414,3768.9061645056768
61392.41775904967,2055.268529066039
40000.2151609725,842.0158805523828
59546.41619935721,2757.9866980439256
39952.98437838787,2629.993358385594
48146.62729261887,1860.0339138557408
32680.848984324355,1413.684422796002
10694.317730953964,885.4347610744101
48671.91474105129,1954.156481561042
29309.892038516617,598.678044064566
50607.63599699777,285.9190985756583
16584.43336645805,1477.0941013297534
14330.440817665856,1655.8256526785683
20637.25881001891,2076.1702076142296
44994.20413684665,3885.325600522748
31430.290057693466,1036.7020131278834
34262.42332741848,1598.219824067856
24978.546335366435,1333.1734961474995
19893.812379813702,1360.6911845195716
13152.870347580545,1869.5030102950902
47149.371145746176,1392.1090994618282
29856.894461843287,2280.190212425143
29093.09092988334,1146.0374250375903
26516.503398918874,3475.617845321548
12686.090488652271,2974.423831729498
49885.634794508944,214.7680914472321
27001.946434097885,2924.85590839405
37012.27754242765,1449.0215263431437
24873.263200868263,706.1223633556319
41155.554186321395,3594.361911201218
17493.360604353777,1354.5011984579016
18036.2932879475,1052.73680755443
42202.703886087846,1825.7845917693733
40039.23862946113,1321.7357265817723
29855.301032641575,3640.6113621856375
23294.028261873835,685.9505108647083
40272.72201871648,1300.9959184926493
14724.053068484505,2416.037625128305
25770.35362817939,1336.5069401239061
36550.56301068084,1137.7791288034566
31919.737215985824,5130.044985472185
15336.835545786565,2530.370236378314
49971.427016506124,2835.4476237638733
41622.550248623884,721.727205838207
44437.232894173205,2842.63343505176
11359.204829259988,2468.1065870798684
27334.896309473494,2228.281134437288
11352.573504015949,404.17872045961616
15117.773424547966,1301.556093456515
35389.637510221175,1171.5743661970728
24388.996565173322,681.0270524895644
21949.833784955463,3765.29379705425
38708.122291097054,1929.7772241782086
18408.02431924485,778.7163765029795
39305.01148824536,597.1259087928338
41983.33473291459,383.2288968749913
39501.71968747457,316.6746807314892
29442.059732243928,1034.1420802588375
20885.412913137665,631.4722885046596
39874.006461672136,1547.7372350290968
31583.563354822847,792.6139007916311
47465.70950518542,853.2648436714446
26031.97393433987,2026.3766814342769
27032.122070398516,639.792158941358
14181.594677915682,3877.086040972995
20792.001897958922,3417.003006664335
53608.65491391727,2520.411262554941
14511.190378899857,2470.583568670591
30172.208276239835,870.7752596263854
20147.997631433762,1464.4952051528014
46891.38266886259,1123.9331904916958
23016.89576119303,814.1265308559833
26899.24105901279,2470.708736503545
12335.379258137926,1651.1769358028325
29467.64209599215,768.6343700548437
30800.82478029398,1593.0191309802728
40361.54297343312,3215.228415733649
37101.59453921861,2583.906716442171
38571.45100464097,3503.814849802737
10793.215132353826,653.6134585102724
40624.774662788564,2647.0938648270835
25277.29047551654,3094.6222717527144
24052.91694221814,1497.48820447927
26955.24000632354,2065.398522290769
35375.27097727261,2314.496749404976
31180.178650960654,679.3265262629944
27856.863860179572,767.6879950952131
46134.42272549288,704.8965549501447
28384.08440667704,1790.3500441497763
40026.42936351509,644.4969297209941
22812.740098747756,1211.4551492959445
42763.72123948079,1363.797921796315
36359.79963910631,1895.8454301008098
25492.896648425194,2236.2769341250605
4714.0166440653975,402.1913072988626
18244.542247162575,2668.1941617418606
13520.737969977014,3259.386851399358
34694.0068691906,1530.2280272152493
41080.47191614703,1356.4876572500807
37141.95828868771,1883.4477076083838
44114.37499537492,3116.991792453572
36238.22945677449,3355.3316965624804
20578.911396955176,2100.56414757772
44426.412789897666,2079.870881825134
37595.96004131323,1806.5537213682508
14234.192786633188,1072.4769341530532
